293
211
271
342
1802
1209
436
2640
601
260
111
79
127
15300
360
65
1312
53
8
2534
368
241
241
509
475
2560
1550
226
73
685
3830
1508
160
2
362
208
241
272
938
7080
11500
4830
3130
3740
2540
326
360
107
125
1960
803
67
12100
1690
252
1090
710
399
42
65
45
38
189
324
9
417
253
88
162
22
144
218
502
534
358
1300
977
56
302
221
285
63
106
91
250
275
1011
2720
368
4000
3950
240
5290
1640
159
141
716
2080
282
169
109
265
233
1570
3780
595
1111
184
912
2120
1270
1980
424
374
444
217
2410
471
578
130
13100
735
639
5780
43
61
435
907
355
2018
1340
116
6190
535
1511
298
431
301
142
253
191
631
416
7
133
401
30
1493
1358
130
240
307
209
577
315
126
217
90
108
2040
80
655
43
60
989
4180
124
1720
2060
2850
3100
504
454
3630
2320
2510
3190
1081
659
2
57
6
229
13
238
89
383
1362
36
4550
60
258
192
326
3
541
3180
502
946
14200
169
4420
2425
273
2434
6670
52
772
1930
311
165
5210
62
5470
204
337
71
5000
21
591
1870
498
792
557
107
294
6440
426
1421
892
499
300
2790
329
302
866
23
821
14900
10
1030
731
251
7580
412
316
459
723
10000
188
496
5350
68
71
99
246
413
11
488
807
31
815
254
942
8
241
215
1390
1012
122
1820
3230
200
402
205
490
35
3350
419
2210
335
96
616
167
326
320
91
162
621
328
1091
558
183
203
135
449
258
274
328
171
3530
211
591
1048
1730
134
94
182
73
773
2770
501
313
416
4370
1513
211
1051
1489
1540
1790
1623
567
137
357
610
11100
77
23000
488
481
283
492
1290
230
543
807
369
403
6070
209
888
169
213
932
330
5094
678
123
89
36
2330
564
440
82
548
362
128
324
501
1471
612
238
31
863
358
182
438
286
161
356
736
140
2840
211
243
374
527
77
270
243
463
334
1020
3010
13
183
133
6720
246
70
4190
2490
813
890
437
225
171
143
899
31
276
117
39
1600
689
488
544
344
135
538
547
57
106
419
42
4580
529
196
111
1287
319
247
197
9
1250
108
28
634
189
1130
48
6
801
212
217
3970
148
334
2022
143
692
3380
4900
6000
270
1357
298
1312
1148
55
296
15
393
429
5610
130
1799
472
385
47
400
269
507
448
132
48
2
202
329
339
715
278
79
256
485
1530
343
347
76
1118
446
690
760
245
305
505
437
661
2070
2820
2048
811
92
24
117
2538
1590
523
1940
69
727
1260
336
319
738
131
3500
635
51
470
7140
1950
211
1472
47
34
319
375
136
87
465
39
506
1400
401
1660
541
627
11
2
387
501
34
105
205
163
270
2480
2004
271
93
652
253
20
167
916
528
9360
2055
249
179
709
54
69
7630
1423
1219
38
2370
699
4210
76
437
3430
2004
211
844
2290
306
2350
1208
141
182
4560
1080
123
192
787
977
45
200
1180
2650
161
344
21
107
153
53
221
2049
22
96
437
251
7360
778
5240
25
257
11
46
1560
341
4300
9
8270
80
104
108
645
179
1211
71
361
306
204
109
129
248
49
202
1149
121
940
860
146
1512
8320
914
600
157
27
160
389
8
868
5106
21
158
589
124
220
2
26
13
1410
2960
611
690
375
506
168
2
705
88
69
299
285
134
50
789
351
141
144
11
2
2
1431
140
2760
2250
261
410
71
141
61
1429
451
361
364
248
359
41
242
946
176
399
1513
6020
103
188
62
277
20
26
1219
104
27
85
1130
252
69
326
4
177
2030
237
155
832
92
5960
5760
6
1493
415
182
66
291
926
290
1108
297
79
776
110
603
530
1122
277
622
105
64
3000
557
4920
219
725
117
251
621
908
606
469
174
7230
927
470
155
597
366
4240
90
571
965
91
1624
125
47
